id,sex,text,time,text/text,text/type
58688,3,включи можно хорошо купаться а еще там много водички и попить можно ну то что они как канализация оттуда даже попить нельзя я пробовал один раз,2020-10-21T12:08:40,,
58689,3,море мы там купались там так соленый я думаю туда артем много много людей на соли,2020-10-21T12:11:48,,
58690,3,нет,2020-10-21T12:13:08,,
58691,3,ля ля ля ля ля ля,2020-10-21T12:14:00,,
58692,3,выключи,2020-10-21T12:15:40,,
58693,3,Лужа для меня море море для менЯ лужа,2020-10-21T12:53:40,,
58694,3,прозрачная вода голубого цвета,2020-10-21T13:11:32,,
58695,3,оно большое из четырех букв,2020-10-21T13:25:51,,
58696,3,хорошо,2020-10-21T13:27:37,,
58697,3,какое твое любимое животное,2020-10-21T13:29:36,,
58698,3,оно большое,2020-10-21T13:30:28,,
58699,3,спасибо,2020-10-21T13:33:02,,
58700,3,дикая водка виноградная,2020-10-21T14:06:03,,
58701,3,река лужа,2020-10-21T14:06:25,,
58702,3,спокойная,2020-10-21T14:48:07,,
58703,3,огромные волны маленькие капли и огромное пространство а ты,2020-10-21T15:02:59,,
58704,3,какая из воды,2020-10-21T15:05:42,,
58705,3,голубая спокойная чистая,2020-10-21T15:07:08,,
58706,3,волны спокойствие бесконечность,2020-10-21T15:08:48,,
58707,3,конец,2020-10-21T15:11:13,,
58708,3,"непрерывно, вода, прозрачность ",2020-10-21T15:27:56,,
58709,3,море не спокойная река более спокойное озеро спокойное,2020-10-21T15:39:21,,
58710,3,вода пар лед,2020-10-21T15:48:52,,
58711,3,пластично,2020-10-21T15:51:02,,
58712,3,море,2020-10-21T15:58:39,,
58713,3,лужа это где купается таня лужа это,2020-10-21T16:03:12,,
58714,3,купаться пересказ,2020-10-21T16:05:46,,
58715,3,море красиво тепло,2020-10-21T16:13:00,,
58716,3,мне нравится звук моря,2020-10-21T16:20:21,,
58717,3,река очень очень длинная река очень бурная катя кот падает в тридцати миллион камней в год и тут произошло у динозавра,2020-10-21T16:27:39,,
58718,3,озеро очень красивая а можно плавать,2020-10-21T16:28:40,,
58719,3,глубокая соленая мощная,2020-10-21T16:37:08,,
58720,3,это ручей он быстрый чистый холодный,2020-10-21T16:40:43,,
58721,3,это ручей который бежит быстро он холодный,2020-10-21T16:44:37,,
58722,3,вокруг все тихо и слышно только как бегут волны,2020-10-21T16:47:10,,
58723,3,"Теплое море, большое озеро, грузная лужа ",2020-10-21T16:50:51,,
58724,3,море мне нравится в нем купаться и оно очень,2020-10-21T16:51:36,,
58725,3,небольшое место где много воды,2020-10-21T17:05:38,,
58726,3,с начала,2020-10-21T17:07:26,,
58727,3,дальше,2020-10-21T17:12:20,,
58728,3,тишина,2020-10-21T17:12:33,,
58729,3,ну какой,2020-10-21T17:29:39,,
58730,3,"глубокое ,быстрое,вечное",2020-10-21T17:30:39,,
58731,3,"буря эмоций, ностальгия ",2020-10-21T17:38:40,,
58732,3,море,2020-10-21T17:45:51,,
58733,3,море мокрые большое,2020-10-21T17:53:19,,
58734,3,весело прыгать,2020-10-21T17:53:30,,
58735,3,у тебя есть волны,2020-10-21T18:06:50,,
58736,3,сиськи,2020-10-21T18:07:17,,
58737,3,давай поиграем,2020-10-21T18:13:16,,
58738,3,большое море оно большое красивое и в нем главные рыбки,2020-10-21T18:15:40,,
58739,3,оно очень быстро течет,2020-10-21T18:17:02,,
58740,3,окей,2020-10-21T18:20:24,,
58741,3,холодненькая тепленькая,2020-10-21T18:31:10,,
58742,3,"беспокойное, большое, красивое",2020-10-21T18:36:59,,
58743,3,озеро,2020-10-21T18:38:04,,
58744,3,дальше,2020-10-21T18:48:48,,
58745,3,озеро и потому что в нем можно купаться,2020-10-21T18:54:33,,
58746,3,море кровавые,2020-10-21T19:02:01,,
58747,3,лимон,2020-10-21T19:04:04,,
58748,3,вода,2020-10-21T19:10:36,,
58749,3,страшно некомфортно мокро,2020-10-21T19:11:42,,
58750,3,а я лучше,2020-10-21T19:12:02,,
58751,3,лучшим явление природы жидкое голубая,2020-10-21T19:16:36,,
58752,3,лучшие явления природы синяя и водяная,2020-10-21T19:19:17,,
58753,3,спокойствие гладкость неизменчивость,2020-10-21T19:23:18,,
58754,3,"глубокое, темное, завущее",2020-10-21T19:25:26,,
58755,3,дальше,2020-10-21T19:28:49,,
58756,3,мокро холодно блестящие,2020-10-21T19:29:49,,
58757,3,волны хлещет,2020-10-21T19:32:47,,
58758,3,приятно,2020-10-21T19:33:10,,
58759,3,успокаивающая,2020-10-21T19:36:15,,
58760,3,бит и волк который мы пристрелили,2020-10-21T19:37:30,,
58761,3,алис глупого цвета,2020-10-21T19:41:23,,
58762,3,оно жидкое и голые,2020-10-21T19:43:35,,
58763,3,спокойная теплая,2020-10-21T19:46:47,,
58764,3,все,2020-10-21T19:47:30,,
58765,3,лужа грязная тусклая мрачная,2020-10-21T19:50:04,,
58766,3,беск,2020-10-21T19:54:22,,
58767,3,оно очень жидкая и голубое,2020-10-21T19:55:22,,
58768,3,оно очень жидкое голубое и прозрачное,2020-10-21T19:57:25,,
58769,3,бурная быстрая стренящиеся,2020-10-21T20:09:25,,
58770,3,море оно синее оно приятное хорошее,2020-10-21T20:12:34,,
58771,3,играй только что в игру включи ты обратно,2020-10-21T20:19:18,,
58772,3,большой,2020-10-21T20:21:22,,
58773,3,большой природный водоем,2020-10-21T20:25:37,,
58774,3,шторм буря,2020-10-21T20:33:06,,
58775,3,ну море он потому что красиво можно сфоткаться в инстаграм,2020-10-21T20:42:30,,
58776,3,море очень хорошее море большое синее море,2020-10-21T20:47:27,,
58777,3,ты расслабляющая и красивая,2020-10-21T21:00:27,,
58778,3,а что сказать еще вам,2020-10-21T21:14:24,,
58779,3,она очень грубо,2020-10-21T21:14:46,,
58780,3,вот я хочу поехать на море,2020-10-21T21:17:21,,
58781,3,что дальше,2020-10-21T21:22:28,,
58782,3,синее бушующее холодное,2020-10-21T21:25:10,,
58783,3,что дальше тетенька,2020-10-21T21:27:28,,
58784,3,море черное красивая,2020-10-21T21:28:04,,
58785,3,это состояние жидкое и в нем можно плавать оно может держать человека на плаву,2020-10-21T21:28:57,,
58786,3,ну и что я пристал а что дальше,2020-10-21T21:32:22,,
58787,3,говорящая,2020-10-21T21:38:04,,
58788,3,глубокий океан,2020-10-21T21:41:23,,
58789,3,"Холодное, глубокое, смертельно красивое ",2020-10-21T21:57:39,,
58790,3,отдых,2020-10-21T22:02:46,,
58791,3,это море алиса,2020-10-21T22:24:20,,
58792,3,давай поиграем в игру угадай персонажа,2020-10-21T22:41:45,,
58793,3,красивая красивая красивая,2020-10-21T22:44:43,,
58794,3,повтори,2020-10-21T22:50:28,,
58795,3,одинокая,2020-10-21T22:56:25,,
58796,3,какая большое спокойное,2020-10-21T22:57:38,,
58797,3,море блаженство,2020-10-21T23:29:37,,
58798,3,мокрая холодная,2020-10-21T23:32:31,,
58799,3,море большое спокойное,2020-10-22T00:00:51,,
58800,3,волны пена лето,2020-10-22T00:06:06,,
58801,3,алиса,2020-10-22T00:12:46,,
58802,3,текущие влажные под действием гравитации,2020-10-22T00:44:43,,
58803,3,а можно заново,2020-10-22T00:49:48,,
58804,3,спокойное химическое соединение,2020-10-22T00:53:53,,
58805,3,глубокая таинственная сильная,2020-10-22T01:57:05,,
58806,3,бесконечность умиротворения все влажность,2020-10-22T02:48:29,,
58807,3,где он камаз это я сейчас компот компот,2020-10-22T05:16:34,,
58808,3,нет блин нет блин нет блин нет блин нет блин,2020-10-22T06:07:18,,
58809,3,пройти тест заново,2020-10-22T06:10:47,,
58810,3,я в постели блин хуже льва я так больна катаю что она блин не сразу три ребенка будет,2020-10-22T06:13:24,,
58811,3,я в постели хороший я очень классный я крутой,2020-10-22T06:19:24,,
58812,3,трах трах,2020-10-22T06:23:58,,
58813,3,ебать ебать ебать ебать ебать я тебя трахну у меня уже хуй встал,2020-10-22T06:28:43,,
58814,3,ебать ебать ебать ебать,2020-10-22T06:34:52,,
58815,3,щщщщ,2020-10-22T07:56:12,,
58816,3,включись,2020-10-22T08:25:53,,
58817,3,я люблю учиться то что так водопад а еще мне можно но там я не знаю,2020-10-22T08:30:18,,
58818,3,я не знаю,2020-10-22T08:35:20,,
58819,3,красиво,2020-10-22T08:40:07,,
58820,3,может там можно отдыхать,2020-10-22T08:48:24,,
58821,3,ручей это он такой голубой такой красивый,2020-10-22T08:51:48,,
58822,3,иди,2020-10-22T09:00:24,,
58823,3,давай играть,2020-10-22T09:03:53,,
58824,3,шумит,2020-10-22T09:25:53,,
58825,3,шумит красивый волны,2020-10-22T09:29:11,,
58826,3,большое соленое,2020-10-22T09:55:51,,
58827,3,чайником ты наливаешь воду бутылку она становится бутылкой вода может течь а может слушать,2020-10-22T09:57:06,,
58828,3,бывает холодное бывает горячее,2020-10-22T09:59:30,,
58829,3,малиновый,2020-10-22T10:04:19,,
58830,3,учись,2020-10-22T10:06:49,,
58831,3,глубокая широкая опасное,2020-10-22T10:09:45,,
58832,3,бескрайние просторы глубина вода,2020-10-22T10:13:28,,
